session_id,intent_actual,intent_predicted,disease_actual,disease_predicted,regional_success,task_completed,fallback_triggered,messages_per_session,csat_score,latency_ms
sess_34300,crop_advisory,crop_advisory,N/A,N/A,1,0,0,9,4,353
sess_34301,disease_detection,crop_advisory,rust,rust,1,1,1,6,5,338
sess_34302,disease_detection,disease_detection,healthy,healthy,1,0,0,8,4,383
sess_34303,crop_advisory,crop_advisory,N/A,N/A,1,0,0,4,2,337
sess_34304,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,509
sess_34305,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,3,2,439
sess_34306,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,554
sess_34307,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,428
sess_34308,disease_detection,disease_detection,healthy,leaf_blight,1,1,0,6,4,448
sess_34309,weather_forecast,weather_forecast,N/A,N/A,1,0,0,5,5,373
sess_34310,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,473
sess_34311,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,478
sess_34312,disease_detection,disease_detection,rust,rust,1,1,0,3,5,601
sess_34313,crop_advisory,disease_detection,N/A,N/A,1,1,0,4,5,559
sess_34314,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,427
sess_34315,weather_forecast,weather_forecast,N/A,N/A,0,1,0,3,5,227
sess_34316,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,11,5,362
sess_34317,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,535
sess_34318,disease_detection,disease_detection,rust,rust,1,1,0,7,5,516
sess_34319,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,381
sess_34320,crop_advisory,crop_advisory,N/A,N/A,0,0,0,10,4,406
sess_34321,disease_detection,disease_detection,healthy,healthy,1,0,0,7,4,486
sess_34322,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,3,404
sess_34323,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,5,397
sess_34324,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,407
sess_34325,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,5,4,471
sess_34326,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,5,395
sess_34327,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,519
sess_34328,market_prices,market_prices,N/A,N/A,1,0,0,6,5,390
sess_34329,disease_detection,disease_detection,healthy,healthy,1,1,0,3,5,437
sess_34330,market_prices,market_prices,N/A,N/A,1,1,0,10,5,459
sess_34331,disease_detection,disease_detection,healthy,healthy,0,1,0,4,2,440
sess_34332,weather_forecast,weather_forecast,N/A,N/A,1,1,1,6,4,454
sess_34333,weather_forecast,crop_advisory,N/A,N/A,1,1,0,3,5,501
sess_34334,weather_forecast,weather_forecast,N/A,N/A,1,1,1,8,4,433
sess_34335,crop_advisory,crop_advisory,N/A,N/A,1,0,0,3,4,481
sess_34336,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,4,276
sess_34337,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,467
sess_34338,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,235
sess_34339,market_prices,market_prices,N/A,N/A,1,1,0,6,4,551
sess_34340,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,405
sess_34341,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,3,518
sess_34342,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,4,413
sess_34343,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,349
sess_34344,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,497
sess_34345,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,4,354
sess_34346,disease_detection,disease_detection,healthy,healthy,1,1,0,8,3,410
sess_34347,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,532
sess_34348,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,483
sess_34349,disease_detection,disease_detection,healthy,healthy,1,1,0,6,3,349
sess_34350,weather_forecast,market_prices,N/A,N/A,1,1,0,7,4,617
sess_34351,weather_forecast,weather_forecast,N/A,N/A,0,1,0,2,5,393
sess_34352,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,404
sess_34353,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,4,594
sess_34354,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,460
sess_34355,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,351
sess_34356,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,380
sess_34357,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,4,391
sess_34358,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,341
sess_34359,disease_detection,disease_detection,rust,rust,0,1,0,2,5,423
sess_34360,disease_detection,disease_detection,healthy,healthy,0,1,0,9,4,514
sess_34361,disease_detection,disease_detection,rust,rust,1,1,0,6,4,441
sess_34362,disease_detection,disease_detection,healthy,healthy,1,1,0,3,1,372
sess_34363,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,462
sess_34364,crop_advisory,crop_advisory,N/A,N/A,1,1,1,7,4,505
sess_34365,weather_forecast,weather_forecast,N/A,N/A,1,1,0,11,4,430
sess_34366,disease_detection,disease_detection,rust,rust,1,1,0,5,4,371
sess_34367,disease_detection,disease_detection,healthy,rust,1,0,0,2,4,380
sess_34368,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,443
sess_34369,crop_advisory,disease_detection,N/A,N/A,1,1,0,7,4,385
sess_34370,disease_detection,disease_detection,rust,rust,1,0,0,4,5,528
sess_34371,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,427
sess_34372,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,4,341
sess_34373,disease_detection,disease_detection,rust,rust,1,1,0,7,5,421
sess_34374,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,4,353
sess_34375,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,370
sess_34376,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,285
sess_34377,disease_detection,disease_detection,rust,rust,1,1,0,4,5,292
sess_34378,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,523
sess_34379,disease_detection,disease_detection,rust,rust,1,1,0,6,5,361
sess_34380,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,454
sess_34381,disease_detection,disease_detection,healthy,healthy,1,1,0,10,5,367
sess_34382,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,391
sess_34383,disease_detection,disease_detection,healthy,powdery_mildew,1,1,0,7,3,504
sess_34384,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,495
sess_34385,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,351
sess_34386,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,8,1,408
sess_34387,disease_detection,disease_detection,healthy,powdery_mildew,1,1,1,5,1,499
sess_34388,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,363
sess_34389,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,376
sess_34390,crop_advisory,crop_advisory,N/A,N/A,1,0,0,9,5,526
sess_34391,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,299
sess_34392,disease_detection,market_prices,powdery_mildew,powdery_mildew,1,1,0,4,5,453
sess_34393,weather_forecast,weather_forecast,N/A,N/A,1,0,0,3,4,428
sess_34394,disease_detection,disease_detection,healthy,healthy,0,1,0,9,4,434
sess_34395,crop_advisory,weather_forecast,N/A,N/A,1,1,1,5,5,504
sess_34396,market_prices,market_prices,N/A,N/A,1,1,0,3,5,482
sess_34397,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,361
sess_34398,disease_detection,disease_detection,rust,rust,1,1,0,6,4,360
sess_34399,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,10,3,313
sess_34400,disease_detection,disease_detection,healthy,healthy,1,0,0,4,4,309
sess_34401,disease_detection,disease_detection,healthy,healthy,1,1,0,5,2,226
sess_34402,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,2,4,358
sess_34403,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,397
sess_34404,disease_detection,disease_detection,rust,rust,1,1,0,5,5,365
sess_34405,weather_forecast,weather_forecast,N/A,N/A,1,0,1,5,5,477
sess_34406,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,3,456
sess_34407,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,5,399
sess_34408,disease_detection,disease_detection,healthy,healthy,1,0,0,6,5,301
sess_34409,disease_detection,disease_detection,healthy,healthy,1,0,0,6,4,359
sess_34410,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,318
sess_34411,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,401
sess_34412,disease_detection,disease_detection,rust,rust,1,1,0,8,4,405
sess_34413,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,399
sess_34414,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,354
sess_34415,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,4,565
sess_34416,weather_forecast,weather_forecast,N/A,N/A,1,1,0,13,5,480
sess_34417,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,483
sess_34418,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,3,350
sess_34419,disease_detection,disease_detection,rust,rust,1,1,0,2,4,537
sess_34420,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,492
sess_34421,market_prices,market_prices,N/A,N/A,0,1,0,5,5,446
sess_34422,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,6,4,478
sess_34423,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,496
sess_34424,disease_detection,disease_detection,healthy,healthy,1,1,0,9,4,362
sess_34425,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,621
sess_34426,disease_detection,disease_detection,rust,rust,1,1,0,6,3,537
sess_34427,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,434
sess_34428,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,382
sess_34429,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,425
sess_34430,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,3,322
sess_34431,market_prices,market_prices,N/A,N/A,0,1,1,5,4,394
sess_34432,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,1,351
sess_34433,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,532
sess_34434,weather_forecast,weather_forecast,N/A,N/A,0,1,1,4,5,341
sess_34435,crop_advisory,crop_advisory,N/A,N/A,1,0,0,10,3,398
sess_34436,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,1,6,4,455
sess_34437,crop_advisory,crop_advisory,N/A,N/A,1,0,0,2,5,449
sess_34438,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,4,432
sess_34439,crop_advisory,crop_advisory,N/A,N/A,0,1,0,3,4,403
sess_34440,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,5,374
sess_34441,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,715
sess_34442,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,4,379
sess_34443,crop_advisory,crop_advisory,N/A,N/A,1,1,1,5,4,457
sess_34444,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,325
sess_34445,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,349
sess_34446,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,399
sess_34447,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,509
sess_34448,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,1,6,4,400
sess_34449,crop_advisory,crop_advisory,N/A,N/A,0,1,0,8,3,588
sess_34450,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,3,305
sess_34451,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,449
sess_34452,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,391
sess_34453,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,296
sess_34454,disease_detection,crop_advisory,healthy,healthy,1,1,0,1,5,517
sess_34455,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,517
sess_34456,crop_advisory,crop_advisory,N/A,N/A,1,1,1,3,4,446
sess_34457,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,3,558
sess_34458,crop_advisory,crop_advisory,N/A,N/A,1,0,0,4,5,399
sess_34459,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,1,419
sess_34460,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,2,5,553
sess_34461,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,514
sess_34462,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,406
sess_34463,disease_detection,disease_detection,rust,rust,1,1,0,6,5,502
sess_34464,crop_advisory,crop_advisory,N/A,N/A,1,1,0,0,5,377
sess_34465,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,580
sess_34466,crop_advisory,crop_advisory,N/A,N/A,0,1,0,1,5,496
sess_34467,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,392
sess_34468,disease_detection,market_prices,leaf_blight,leaf_blight,1,1,0,4,5,516
sess_34469,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,462
sess_34470,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,435
sess_34471,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,500
sess_34472,disease_detection,disease_detection,healthy,healthy,0,1,0,9,5,534
sess_34473,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,4,381
sess_34474,crop_advisory,crop_advisory,N/A,N/A,0,1,0,8,4,516
sess_34475,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,365
sess_34476,crop_advisory,crop_advisory,N/A,N/A,1,1,1,4,5,422
sess_34477,disease_detection,disease_detection,rust,rust,1,1,0,7,4,353
sess_34478,disease_detection,disease_detection,healthy,healthy,1,1,0,0,5,461
sess_34479,crop_advisory,weather_forecast,N/A,N/A,1,1,0,4,2,387
sess_34480,disease_detection,disease_detection,rust,rust,1,1,0,2,4,477
sess_34481,disease_detection,disease_detection,healthy,healthy,1,1,0,9,5,331
sess_34482,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,513
sess_34483,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,390
sess_34484,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,489
sess_34485,disease_detection,disease_detection,leaf_blight,leaf_blight,0,0,0,7,3,309
sess_34486,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,296
sess_34487,weather_forecast,weather_forecast,N/A,N/A,0,1,0,7,3,478
sess_34488,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,4,5,439
sess_34489,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,4,429
sess_34490,weather_forecast,weather_forecast,N/A,N/A,0,1,0,5,5,520
sess_34491,weather_forecast,weather_forecast,N/A,N/A,1,1,1,3,5,535
sess_34492,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,5,443
sess_34493,disease_detection,disease_detection,healthy,healthy,1,0,0,5,4,365
sess_34494,market_prices,market_prices,N/A,N/A,1,1,0,4,4,364
sess_34495,market_prices,market_prices,N/A,N/A,1,1,0,5,5,412
sess_34496,weather_forecast,weather_forecast,N/A,N/A,1,1,1,9,5,523
sess_34497,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,458
sess_34498,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,368
sess_34499,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,501
sess_34500,disease_detection,disease_detection,rust,rust,0,1,0,9,1,388
sess_34501,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,373
sess_34502,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,261
sess_34503,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,574
sess_34504,market_prices,market_prices,N/A,N/A,0,1,0,4,4,490
sess_34505,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,347
sess_34506,crop_advisory,crop_advisory,N/A,N/A,0,0,1,6,4,552
sess_34507,crop_advisory,crop_advisory,N/A,N/A,1,0,0,2,4,445
sess_34508,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,3,433
sess_34509,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,314
sess_34510,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,6,4,401
sess_34511,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,5,356
sess_34512,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,342
sess_34513,disease_detection,crop_advisory,healthy,healthy,1,1,0,12,4,294
sess_34514,crop_advisory,crop_advisory,N/A,N/A,1,1,0,1,3,448
sess_34515,market_prices,market_prices,N/A,N/A,1,1,1,4,5,380
sess_34516,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,4,349
sess_34517,weather_forecast,weather_forecast,N/A,N/A,0,1,0,4,4,353
sess_34518,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,505
sess_34519,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,374
sess_34520,disease_detection,disease_detection,healthy,rust,1,1,0,4,5,405
sess_34521,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,5,387
sess_34522,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,488
sess_34523,weather_forecast,weather_forecast,N/A,N/A,1,1,0,1,4,412
sess_34524,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,417
sess_34525,disease_detection,disease_detection,rust,powdery_mildew,1,1,0,7,4,366
sess_34526,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,5,514
sess_34527,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,5,433
sess_34528,disease_detection,disease_detection,healthy,healthy,1,1,0,11,5,498
sess_34529,disease_detection,disease_detection,powdery_mildew,powdery_mildew,0,1,0,8,5,355
sess_34530,market_prices,market_prices,N/A,N/A,0,1,0,11,4,515
sess_34531,disease_detection,disease_detection,rust,rust,1,0,0,2,4,391
sess_34532,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,4,4,440
sess_34533,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,5,399
sess_34534,disease_detection,disease_detection,rust,rust,1,1,0,6,5,323
sess_34535,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,618
sess_34536,disease_detection,disease_detection,healthy,healthy,1,1,0,12,4,598
sess_34537,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,519
sess_34538,disease_detection,disease_detection,rust,rust,1,1,0,8,5,405
sess_34539,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,334
sess_34540,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,5,493
sess_34541,disease_detection,disease_detection,healthy,healthy,1,1,0,11,4,380
sess_34542,market_prices,market_prices,N/A,N/A,1,1,0,9,3,192
sess_34543,disease_detection,disease_detection,rust,rust,0,1,0,4,4,384
sess_34544,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,296
sess_34545,market_prices,market_prices,N/A,N/A,1,0,0,5,4,481
sess_34546,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,5,425
sess_34547,crop_advisory,disease_detection,N/A,N/A,1,0,0,3,5,575
sess_34548,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,534
sess_34549,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,298
sess_34550,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,12,3,494
sess_34551,market_prices,market_prices,N/A,N/A,1,1,0,6,5,476
sess_34552,market_prices,market_prices,N/A,N/A,1,1,0,8,4,431
sess_34553,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,322
sess_34554,disease_detection,disease_detection,healthy,healthy,0,1,0,5,4,295
sess_34555,disease_detection,disease_detection,rust,rust,1,1,0,7,4,440
sess_34556,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,425
sess_34557,disease_detection,weather_forecast,leaf_blight,leaf_blight,1,1,0,6,3,316
sess_34558,crop_advisory,crop_advisory,N/A,N/A,0,1,0,10,3,301
sess_34559,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,492
sess_34560,crop_advisory,crop_advisory,N/A,N/A,1,1,0,1,5,492
sess_34561,crop_advisory,crop_advisory,N/A,N/A,1,0,0,11,3,428
sess_34562,crop_advisory,crop_advisory,N/A,N/A,0,1,0,6,4,441
sess_34563,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,535
sess_34564,weather_forecast,weather_forecast,N/A,N/A,1,0,1,6,3,438
sess_34565,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,4,335
sess_34566,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,2,3,405
sess_34567,crop_advisory,crop_advisory,N/A,N/A,1,0,0,10,4,349
sess_34568,market_prices,market_prices,N/A,N/A,1,1,0,2,5,304
sess_34569,weather_forecast,weather_forecast,N/A,N/A,0,0,0,8,5,377
sess_34570,market_prices,market_prices,N/A,N/A,1,1,0,2,3,463
sess_34571,disease_detection,disease_detection,healthy,healthy,1,0,0,10,5,382
sess_34572,crop_advisory,crop_advisory,N/A,N/A,1,1,1,7,4,440
sess_34573,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,349
sess_34574,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,479
sess_34575,market_prices,market_prices,N/A,N/A,1,1,0,4,4,560
sess_34576,weather_forecast,weather_forecast,N/A,N/A,0,1,0,5,3,398
sess_34577,disease_detection,disease_detection,rust,rust,1,1,0,5,4,374
sess_34578,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,5,5,384
sess_34579,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,444
sess_34580,market_prices,market_prices,N/A,N/A,1,1,0,5,5,249
sess_34581,disease_detection,disease_detection,rust,rust,1,1,0,4,5,499
sess_34582,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,429
sess_34583,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,585
sess_34584,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,4,419
sess_34585,disease_detection,disease_detection,healthy,healthy,1,1,0,7,2,469
sess_34586,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,3,452
sess_34587,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,374
sess_34588,disease_detection,disease_detection,healthy,healthy,1,1,0,9,5,662
sess_34589,disease_detection,disease_detection,rust,rust,1,1,0,3,4,546
sess_34590,disease_detection,disease_detection,healthy,healthy,1,1,0,4,2,234
sess_34591,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,498
sess_34592,crop_advisory,crop_advisory,N/A,N/A,1,0,0,4,5,429
sess_34593,crop_advisory,market_prices,N/A,N/A,1,1,1,6,5,472
